    66    0.31961E+04    0.11380E+00   -0.42097E+01    0.83190E+06    0.85811E+04
    67    0.32436E+04    0.11917E+00   -0.45105E+01    0.81585E+06    0.84151E+04
    68    0.32914E+04    0.12472E+00   -0.48192E+01    0.80007E+06    0.82543E+04
    69    0.33392E+04    0.13038E+00   -0.51333E+01    0.78456E+06    0.80997E+04
    70    0.33872E+04    0.13619E+00   -0.54537E+01    0.76931E+06    0.79523E+04
    71    0.34352E+04    0.14213E+00   -0.57821E+01    0.75434E+06    0.78127E+04
    72    0.34832E+04    0.14817E+00   -0.61205E+01    0.73962E+06    0.76806E+04
    73    0.35312E+04    0.15433E+00   -0.64703E+01    0.72517E+06    0.75556E+04
    74    0.35791E+04    0.16062E+00   -0.68312E+01    0.71097E+06    0.74371E+04
    75    0.36271E+04    0.16707E+00   -0.72026E+01    0.69702E+06    0.73245E+04
    76    0.36750E+04    0.17371E+00   -0.75844E+01    0.68332E+06    0.72173E+04
    77    0.37229E+04    0.18054E+00   -0.79758E+01    0.66987E+06    0.71150E+04
    78    0.37709E+04    0.18758E+00   -0.83777E+01    0.65665E+06    0.70171E+04
    79    0.38188E+04    0.19477E+00   -0.87855E+01    0.64367E+06    0.69230E+04
    80    0.38669E+04    0.20212E+00   -0.92000E+01    0.63092E+06    0.68321E+04
    81    0.39149E+04    0.20957E+00   -0.96210E+01    0.61840E+06    0.67440E+04
    82    0.39630E+04    0.21715E+00   -0.10048E+02    0.60610E+06    0.66584E+04
    83    0.40111E+04    0.22486E+00   -0.10482E+02    0.59403E+06    0.65749E+04
    84    0.40593E+04    0.23270E+00   -0.10922E+02    0.58217E+06    0.64934E+04
    85    0.41075E+04    0.24065E+00   -0.11369E+02    0.57053E+06    0.64135E+04
    86    0.41557E+04    0.24874E+00   -0.11824E+02    0.55910E+06    0.63349E+04
    87    0.42042E+04    0.25694E+00   -0.12286E+02    0.54789E+06    0.62575E+04
    88    0.42525E+04    0.26529E+00   -0.12755E+02    0.53687E+06    0.61809E+04
    89    0.43011E+04    0.27377E+00   -0.13234E+02    0.52607E+06    0.61048E+04
    90    0.43496E+04    0.28236E+00   -0.13719E+02    0.51546E+06    0.60290E+04
    91    0.43982E+04    0.29105E+00   -0.14213E+02    0.50506E+06    0.59533E+04
    92    0.44469E+04    0.29984E+00   -0.14714E+02    0.49484E+06    0.58776E+04
    93    0.44958E+04    0.30874E+00   -0.15223E+02    0.48482E+06    0.58021E+04
    94    0.45446E+04    0.31771E+00   -0.15740E+02    0.47499E+06    0.57268E+04
    95    0.45935E+04    0.32678E+00   -0.16264E+02    0.46534E+06    0.56517E+04
    96    0.46423E+04    0.33593E+00   -0.16795E+02    0.45588E+06    0.55770E+04
    97    0.46913E+04    0.34517E+00   -0.17334E+02    0.44660E+06    0.55027E+04
    98    0.47404E+04    0.35449E+00   -0.17878E+02    0.43750E+06    0.54288E+04
    99    0.47894E+04    0.36387E+00   -0.18431E+02    0.42857E+06    0.53556E+04
   100    0.48386E+04    0.37332E+00   -0.18988E+02    0.41981E+06    0.52829E+04
   101    0.48877E+04    0.38291E+00   -0.19552E+02    0.41122E+06    0.52109E+04
   102    0.49372E+04    0.39250E+00   -0.20122E+02    0.40279E+06    0.51396E+04
   103    0.49864E+04    0.40219E+00   -0.20700E+02    0.39453E+06    0.50691E+04
   104    0.50357E+04    0.41197E+00   -0.21281E+02    0.38642E+06    0.49995E+04
   105    0.50850E+04    0.42179E+00   -0.21868E+02    0.37848E+06    0.49309E+04
   106    0.51343E+04    0.43174E+00   -0.22461E+02    0.37068E+06    0.48633E+04
   107    0.51834E+04    0.44166E+00   -0.23059E+02    0.36304E+06    0.47967E+04
   108    0.52327E+04    0.45166E+00   -0.23662E+02    0.35555E+06    0.47313E+04
